uni_name,degree,decision,ugrad_gpa,gre_verbal,gre_quant,gre_writing,status
Stanford University,PhD,False,3.93,155.0,165.0,3.0,International
Stanford University,PhD,False,3.75,168.0,160.0,4.0,International
Stanford University,MS,False,3.62,160.0,161.0,3.5,International
Stanford University,PhD,False,2.97,169.0,159.0,5.5,American
Stanford University,PhD,True,3.4,164.0,162.0,4.0,American
Stanford University,MS,False,3.85,166.0,149.0,3.5,International
Stanford University,PhD,False,3.73,170.0,160.0,6.0,American
Stanford University,PhD,False,3.1,147.0,161.0,3.0,International
Stanford University,PhD,False,3.86,166.0,154.0,5.0,American
Stanford University,PhD,False,3.66,160.0,166.0,4.5,International
Stanford University,PhD,False,3.4,166.0,168.0,5.5,American
Stanford University,PhD,False,3.79,144.0,166.0,3.0,International
Stanford University,PhD,False,3.9,154.0,170.0,4.0,International
Stanford University,MS,True,3.74,154.0,170.0,4.0,International
Stanford University,PhD,False,3.88,161.0,164.0,4.0,International with US Degree
Stanford University,PhD,False,3.4,153.0,168.0,3.5,International with US Degree
Stanford University,MS,True,4.0,160.0,168.0,4.5,American
Stanford University,PhD,False,3.86,151.0,170.0,4.0,International
Stanford University,PhD,False,3.55,168.0,157.0,5.0,American
Stanford University,PhD,False,3.5,158.0,154.0,4.0,International
Stanford University,PhD,False,3.42,154.0,167.0,5.0,American
Stanford University,PhD,False,3.81,169.0,155.0,3.5,International
Stanford University,MS,True,3.82,170.0,164.0,4.5,International
Stanford University,PhD,True,3.84,148.0,166.0,3.0,International
Stanford University,MS,True,3.8,159.0,168.0,4.0,International
Stanford University,Other,True,3.85,156.0,164.0,4.0,American
Stanford University,MS,True,3.91,150.0,170.0,4.0,International
Stanford University,PhD,False,3.59,153.0,164.0,3.5,International
Stanford University,PhD,False,3.9,168.0,166.0,4.0,International
Stanford University,PhD,False,3.8,165.0,162.0,5.5,American
Stanford University,PhD,False,3.9,165.0,165.0,5.5,American
Stanford University,PhD,False,3.57,165.0,158.0,5.5,American
Stanford University,PhD,True,4.0,165.0,165.0,5.0,American
Stanford University,PhD,False,3.8,167.0,169.0,5.0,International with US Degree
Stanford University,PhD,True,4.0,151.0,164.0,3.5,International
Stanford University,PhD,False,4.0,169.0,170.0,4.5,American
Stanford University,PhD,True,3.93,170.0,168.0,5.5,American
Stanford University,PhD,False,3.83,163.0,167.0,4.5,International
Stanford University,PhD,False,3.85,161.0,169.0,4.5,American
Stanford University,PhD,True,3.93,165.0,169.0,3.5,International
Stanford University,PhD,False,3.52,169.0,158.0,4.0,American
Stanford University,PhD,False,3.86,162.0,156.0,5.5,American
Stanford University,PhD,True,3.99,167.0,164.0,4.5,American
Stanford University,PhD,False,3.6,170.0,168.0,4.5,American
Stanford University,PhD,False,3.74,155.0,164.0,3.5,International with US Degree
Stanford University,PhD,False,3.62,161.0,170.0,4.0,International with US Degree
Stanford University,PhD,False,3.96,166.0,162.0,5.0,American
Stanford University,PhD,False,3.84,168.0,156.0,3.0,American
Stanford University,PhD,False,3.8,164.0,169.0,5.5,American
Stanford University,PhD,True,3.8,168.0,165.0,5.0,American
Stanford University,PhD,False,3.82,157.0,165.0,4.0,International
Stanford University,MS,True,3.97,163.0,168.0,3.5,American
Stanford University,MS,True,4.0,159.0,164.0,4.5,American
Stanford University,PhD,True,3.93,160.0,170.0,4.5,International
Stanford University,PhD,True,4.0,164.0,170.0,5.0,International
Stanford University,PhD,False,3.8,167.0,161.0,4.0,American
Stanford University,PhD,False,3.55,165.0,168.0,4.0,American
Stanford University,MS,True,3.9,159.0,170.0,4.5,International with US Degree
Stanford University,PhD,False,3.58,164.0,163.0,4.5,American
Stanford University,PhD,False,3.91,155.0,168.0,4.0,International with US Degree
Stanford University,PhD,False,3.7,163.0,169.0,3.0,International
Stanford University,PhD,False,4.0,159.0,168.0,4.5,International
Stanford University,PhD,False,3.89,161.0,170.0,4.5,International with US Degree
Stanford University,PhD,False,3.83,168.0,167.0,4.0,American
Stanford University,PhD,True,3.91,149.0,168.0,4.0,International
Stanford University,PhD,True,3.83,164.0,169.0,5.5,International with US Degree
Stanford University,PhD,False,3.69,167.0,165.0,5.0,American
Stanford University,MS,True,4.0,167.0,147.0,3.0,International
Stanford University,PhD,True,3.9,168.0,170.0,5.5,American
Stanford University,PhD,False,3.95,162.0,158.0,4.5,American
Stanford University,PhD,True,3.87,164.0,170.0,5.5,American
Stanford University,PhD,True,3.96,163.0,166.0,5.0,American
Stanford University,PhD,False,4.0,158.0,167.0,5.0,American
Stanford University,MS,True,3.96,165.0,166.0,4.0,American
Stanford University,MS,True,3.53,162.0,168.0,5.0,American
Stanford University,MS,True,3.84,153.0,162.0,5.0,American
Stanford University,PhD,False,3.69,165.0,149.0,4.5,American
Stanford University,PhD,False,3.97,162.0,157.0,5.0,American
Stanford University,PhD,True,3.99,159.0,157.0,4.5,American
Stanford University,PhD,True,3.98,165.0,165.0,5.0,American
Stanford University,PhD,True,3.72,158.0,170.0,5.0,American
Stanford University,PhD,False,4.0,164.0,168.0,4.5,International
Stanford University,MS,False,3.73,153.0,165.0,3.0,International
Stanford University,MS,True,3.61,157.0,161.0,5.0,International
Stanford University,PhD,False,3.0,151.0,160.0,3.5,International with US Degree
Stanford University,MS,False,3.75,160.0,161.0,3.0,International
Stanford University,PhD,False,3.83,163.0,168.0,5.5,International
Stanford University,MS,True,3.9,167.0,150.0,3.5,International with US Degree
Stanford University,MS,True,3.84,164.0,165.0,5.0,American
Stanford University,MS,True,3.83,155.0,168.0,5.5,American
Stanford University,MS,False,3.7,147.0,160.0,4.5,International with US Degree
Stanford University,MS,True,3.58,150.0,160.0,4.0,International with US Degree
Stanford University,MS,True,4.0,168.0,170.0,6.0,International
Stanford University,MS,False,3.8,164.0,158.0,5.0,American
Stanford University,MS,True,3.48,157.0,167.0,5.5,American
Stanford University,MS,False,3.71,162.0,163.0,4.0,International
Stanford University,MS,False,3.6,158.0,163.0,5.5,American
Stanford University,MS,True,3.7,163.0,169.0,4.0,International
Stanford University,MS,False,2.76,161.0,159.0,4.5,American
Stanford University,MS,True,3.86,167.0,169.0,4.5,American
Stanford University,MS,True,3.9,161.0,167.0,4.5,American
Stanford University,MS,False,3.7,163.0,162.0,4.5,American
Stanford University,MS,True,3.87,159.0,168.0,4.0,International
Stanford University,PhD,False,3.97,167.0,150.0,4.5,American
Stanford University,PhD,True,3.84,167.0,158.0,5.0,American
Stanford University,PhD,False,4.0,152.0,167.0,4.5,American
Stanford University,PhD,True,3.85,157.0,169.0,4.0,International
Stanford University,MS,True,3.7,165.0,169.0,5.5,American
Stanford University,PhD,False,3.78,163.0,150.0,4.5,American
Stanford University,MS,True,3.5,161.0,157.0,4.0,American
Stanford University,PhD,False,3.8,170.0,159.0,6.0,American
Stanford University,PhD,True,3.9,169.0,161.0,4.0,American
Stanford University,PhD,False,3.55,169.0,161.0,4.5,American
Stanford University,PhD,False,3.38,149.0,163.0,4.0,International
Stanford University,PhD,False,4.0,153.0,170.0,4.0,International with US Degree
Stanford University,MS,True,3.94,155.0,165.0,4.0,American
Stanford University,PhD,False,3.87,161.0,144.0,5.5,American
Stanford University,MS,True,3.7,166.0,160.0,4.0,American
Stanford University,PhD,False,3.7,158.0,163.0,5.5,American
Stanford University,MS,True,3.7,149.0,170.0,3.5,International
Stanford University,PhD,False,3.9,163.0,159.0,5.5,American
Stanford University,PhD,False,3.98,168.0,169.0,5.5,American
Stanford University,PhD,False,4.0,170.0,170.0,6.0,American
Stanford University,PhD,False,3.6,160.0,163.0,5.5,American
Stanford University,PhD,True,3.93,170.0,146.0,3.0,International
Stanford University,PhD,False,3.95,167.0,170.0,5.0,American
Stanford University,PhD,True,4.0,170.0,169.0,6.0,American
Stanford University,PhD,True,4.0,163.0,170.0,4.5,International
Stanford University,PhD,False,3.7,161.0,165.0,4.0,American
Stanford University,PhD,False,3.56,164.0,158.0,4.5,American
Stanford University,PhD,False,3.87,164.0,161.0,5.5,American
Stanford University,PhD,False,3.7,144.0,166.0,4.0,International
Stanford University,PhD,False,3.92,159.0,170.0,4.5,International
Stanford University,PhD,True,4.0,158.0,167.0,4.0,International
Stanford University,PhD,False,3.9,164.0,164.0,4.0,American
Stanford University,PhD,False,3.88,168.0,167.0,3.5,International
Stanford University,PhD,False,3.92,162.0,164.0,4.0,International
Stanford University,PhD,True,3.6,164.0,167.0,5.5,American
Stanford University,PhD,True,3.88,164.0,160.0,6.0,American
Stanford University,PhD,True,4.0,164.0,158.0,4.0,International
Stanford University,PhD,True,3.87,154.0,167.0,4.0,American
Stanford University,PhD,True,3.99,168.0,162.0,4.5,International with US Degree
Stanford University,PhD,True,3.5,164.0,162.0,5.5,American
Stanford University,PhD,False,3.67,158.0,151.0,4.5,American
Stanford University,PhD,True,3.95,167.0,170.0,5.5,American
Stanford University,PhD,False,3.61,166.0,162.0,6.0,American
Stanford University,PhD,False,4.0,160.0,168.0,6.0,International with US Degree
Stanford University,PhD,False,4.0,166.0,170.0,4.5,American
Stanford University,MS,True,3.94,162.0,168.0,4.5,American
Stanford University,PhD,False,3.79,165.0,157.0,4.5,International
Stanford University,PhD,False,3.89,149.0,165.0,3.5,International
Stanford University,PhD,False,3.82,151.0,169.0,4.0,International with US Degree
Stanford University,MS,False,3.1,165.0,166.0,4.0,International
Stanford University,PhD,False,3.96,170.0,163.0,5.0,American
Stanford University,PhD,False,3.87,166.0,162.0,6.0,American
Stanford University,PhD,False,3.9,159.0,170.0,3.5,American
Stanford University,PhD,True,3.8,170.0,170.0,5.5,American
Stanford University,PhD,True,3.92,168.0,152.0,6.0,American
Stanford University,PhD,True,3.57,168.0,168.0,4.0,American
Stanford University,MS,True,3.92,160.0,170.0,4.5,International
Stanford University,PhD,False,3.93,165.0,157.0,4.0,American
Stanford University,PhD,False,3.68,158.0,170.0,4.5,American
Stanford University,PhD,False,3.92,160.0,170.0,4.0,American
Stanford University,PhD,True,4.0,162.0,170.0,5.5,International with US Degree
Stanford University,PhD,True,3.76,169.0,160.0,4.5,American
Stanford University,PhD,True,3.81,170.0,168.0,5.5,American
Stanford University,MS,True,4.0,166.0,170.0,4.5,American
Stanford University,PhD,False,4.0,170.0,169.0,6.0,American
Stanford University,PhD,False,2.64,164.0,153.0,3.5,American
Stanford University,MS,True,3.87,152.0,162.0,4.0,American
Stanford University,PhD,True,3.94,168.0,167.0,4.5,American
Stanford University,MS,True,3.7,165.0,170.0,3.5,International
Stanford University,MS,True,3.69,160.0,168.0,4.5,International
Stanford University,MS,False,3.96,158.0,170.0,4.0,International
Stanford University,MS,False,3.74,163.0,170.0,4.5,American
Stanford University,MS,True,4.0,167.0,167.0,5.0,American
Stanford University,MS,True,3.78,159.0,157.0,5.5,American
Stanford University,MS,False,3.34,161.0,157.0,5.0,American
Stanford University,MS,True,3.89,165.0,160.0,4.0,American
Stanford University,PhD,False,3.93,159.0,170.0,5.0,International
Stanford University,PhD,False,3.65,169.0,166.0,4.5,International with US Degree
Stanford University,PhD,False,3.85,166.0,163.0,4.0,International with US Degree
Stanford University,PhD,False,3.93,163.0,161.0,4.0,American
Stanford University,PhD,True,3.9,164.0,160.0,4.0,International
Stanford University,MS,True,3.4,155.0,160.0,3.5,International
Stanford University,PhD,True,3.5,159.0,152.0,5.0,American
Stanford University,MS,True,3.76,148.0,166.0,4.5,American
Stanford University,MS,False,3.7,165.0,167.0,5.0,International
Stanford University,PhD,False,3.5,153.0,170.0,4.5,International
Stanford University,PhD,False,4.0,164.0,162.0,4.0,International
Stanford University,PhD,False,3.57,155.0,169.0,3.0,International
Stanford University,PhD,False,3.98,158.0,163.0,5.0,American
Stanford University,PhD,False,4.0,162.0,165.0,4.5,International
Stanford University,PhD,True,3.77,170.0,158.0,4.0,International
Stanford University,PhD,False,3.2,165.0,159.0,4.0,American
Stanford University,PhD,False,3.7,164.0,159.0,5.0,American
Stanford University,MS,True,3.52,169.0,169.0,5.5,American
Stanford University,MS,True,3.87,163.0,153.0,4.0,American
Stanford University,PhD,False,3.7,162.0,166.0,3.0,International
Stanford University,PhD,True,4.0,170.0,162.0,4.0,International
Stanford University,PhD,False,3.5,159.0,149.0,4.5,American
Stanford University,PhD,False,3.4,158.0,168.0,3.4,International
Stanford University,PhD,False,3.9,165.0,170.0,6.0,American
Stanford University,PhD,True,4.0,168.0,170.0,5.0,American
Stanford University,PhD,False,3.6,165.0,168.0,4.0,International
Stanford University,MS,False,3.74,154.0,167.0,5.5,American
Stanford University,MS,False,3.99,165.0,166.0,6.0,International
Stanford University,PhD,True,3.96,169.0,167.0,6.0,American
Stanford University,PhD,False,3.74,167.0,170.0,4.5,International
Stanford University,MS,True,3.9,157.0,170.0,4.0,International with US Degree
Stanford University,PhD,True,3.62,162.0,166.0,5.0,International with US Degree
Stanford University,MS,False,3.77,170.0,170.0,5.0,American
Stanford University,PhD,False,4.0,167.0,170.0,5.0,International
Stanford University,MS,False,4.0,155.0,167.0,3.5,International
Stanford University,MS,False,3.59,168.0,167.0,5.5,American
Stanford University,MS,False,3.1,156.0,167.0,4.0,American
Stanford University,MS,True,3.93,163.0,170.0,5.0,International with US Degree
Stanford University,MS,True,3.86,167.0,170.0,4.5,International
Stanford University,MS,False,3.81,164.0,165.0,4.5,International
Stanford University,MS,False,3.8,165.0,168.0,4.0,International
Stanford University,MS,False,3.9,162.0,162.0,4.5,International with US Degree
Stanford University,MS,False,3.91,146.0,168.0,3.5,International
Stanford University,MS,False,3.85,165.0,163.0,4.5,American
Stanford University,MS,True,3.76,164.0,170.0,3.5,International
Stanford University,MS,True,3.96,169.0,158.0,4.0,American
Stanford University,PhD,False,3.85,157.0,159.0,4.5,American
Stanford University,MS,False,3.5,158.0,170.0,4.0,Other
Stanford University,PhD,True,3.94,170.0,170.0,4.5,American
Stanford University,PhD,False,4.0,167.0,170.0,5.0,International
Stanford University,PhD,False,3.82,147.0,169.0,3.0,International
Stanford University,PhD,False,3.83,154.0,163.0,4.5,International with US Degree
Stanford University,MS,False,3.6,160.0,168.0,5.0,International
Stanford University,PhD,False,3.14,155.0,167.0,3.0,International
Stanford University,PhD,False,3.85,168.0,167.0,5.0,American
Stanford University,PhD,False,4.0,166.0,170.0,6.0,American
Stanford University,MS,True,3.87,170.0,158.0,4.5,International with US Degree
Stanford University,MS,True,3.89,155.0,163.0,4.0,International
